,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
3756,"['intro', 'iPhone', 'Verizon', 'change', 'drama', 'SXSW', 'mobile', 'service', 'Somebody', 'needs', 'capture', 'the', 'stats', 'checkinfrenzy', 'scaletest']",Unknown,3,intro iPhone Verizon change drama SXSW mobile service Somebody need capture the stats checkinfrenzy scaletest ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.425,0.0,0.23383333333333334,0.09375,1.6183614480000001
3757,"['via', 'mention', 'Apple', 'set', 'open', 'temp', 'store', 'downtown', 'Austin', 'SXSW', 'link', 'iPad2']",Unknown,3,via mention Apple set open temp store downtown Austin SXSW link iPad2 ,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1807142857142857,-0.1958333335,2.962840895
3758,"['hey', 'mention', 've', 'got', 'another', 'gem', 'you', 'gt', 'free', 'mention', 'sxsw', 'link', 'SXSW']",Unknown,3,hey mention ve got another gem you gt free mention sxsw link SXSW ,0.4,0.8,0.0,0.671,0.329,0.6597,1.0,1.0,0.0,1.0,0.5,0.0,0.15816666666666665,0.1375,3.870279347
3759,"['mention', 'mention', 'party', 'without', 'doubt', 'best', 'party', 've', 'ever', 'to', 'SXSW', 'Well', 'done']",Unknown,3,mention mention party without doubt best party ve ever to SXSW Well done ,1.0,0.3,0.0,0.367,0.633,0.9154,-1.0,0.0,1.0,0.0,-0.125,0.0,0.23516666666666666,0.53125,4.950096235
3760,"['mention', 'quot', 'Future', 'quot', 'Contextual', 'Discovery', 'a', 'nice', 'way', 'articulating', 'intersection', 'social', 'mobile', 'search', 'SXSW']",Unknown,3,mention quot Future quot Contextual Discovery a nice way articulating intersection social mobile search SXSW ,0.2111111111111111,0.3972222222222222,0.0,0.833,0.167,0.4215,0.0,1.0,0.0,1.0,0.5,0.0,0.08957142857142857,0.0,1.8342710526666666
3761,"['Presentation', 'touchingstories', 'Zinio', 'online', 'link', 'sxsw']",Unknown,3,Presentation touchingstories Zinio online link sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061000000000000006,0.0,0.0
3762,"['1', 'mention', '1', 'RT', 'mention', 'Petricone', 'says', 'Google', 'TV', 'just', 'browser', 'don', 'think', 's', 'correct', 'SXSW']",Unknown,4,1 mention 1 RT mention Petricone say Google TV just browser don think s correct SXSW ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6,0.0,0.21575,0.11197916675,3.346908181
3763,"['MT', 'mention', 'Agencies', 'push', 'Google', 'directions', 'never', 'would', 'gone', 'says', 'Creative', 'Lab', 'Strategy', 'Director', 'mention', 'SXSW']",Unknown,1,MT mention Agencies push Google direction never would gone say Creative Lab Strategy Director mention SXSW ,0.5,1.0,0.0,0.838,0.162,0.4404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08600000000000001,-0.375,-1.0
3764,"['mention', 'AMI', 'sampler', 'live', 'iTunes', 'in', 'time', 'CMW', 'SXSW', 'Check', 'here', 'link', 'musicindustry', 'USA']",Unknown,3,mention AMI sampler live iTunes in time CMW SXSW Check here link musicindustry USA ,0.13636363636363635,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.414,0.4166666666666667,0.0
3765,"['Hey', 'mention', 'ask', 'Dennis', 'no', 'iPad', 'app', 'SXSW', 'checkins']",Unknown,3,Hey mention ask Dennis no iPad app SXSW checkins ,0.0,0.0,0.216,0.784,0.0,-0.296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10433333333333335,-0.4375,0.9207736655000001
3766,"['mention', 'booth', 'up', 'ready', 'sxsw', 'tradeshow', 'tmr', 'to', 'the', 'Android', 'party']",Android,1,mention booth up ready sxsw tradeshow tmr to the Android party ,0.2,0.5,0.0,0.634,0.366,0.6369,0.0,0.0,1.0,1.0,0.8,0.0,0.25666666666666665,0.17708333333333334,2.318959151
3767,"['Hey', 'mention', 'cool', 'iPhone', 'cases', 'zazzlesxsw', 'Sxsw', 'sxswi', 'fastcompanygrill', 'link']",iPhone,1,Hey mention cool iPhone case zazzlesxsw Sxsw sxswi fastcompanygrill link ,0.35,0.65,0.0,0.796,0.204,0.3182,0.0,-1.0,0.0,1.0,0.75,0.0,0.204,0.09375,1.446339993
3768,"['Hey', 'mention', 'you', 'an', 'iPhone', 'd', 'love', 'turn', 'art', 'a', 'iPhone', 'case', 'Let', 'us', 'know', 'zazzlesxsw', 'sxsw']",iPhone,1,Hey mention you an iPhone d love turn art a iPhone case Let u know zazzlesxsw sxsw ,0.5,0.6,0.0,0.792,0.208,0.6369,0.3333333333333333,0.5,0.0,1.0,0.675,0.0,0.2198,0.175,0.0
3769,"['New', 'mention', 'iPhone', 'Android', 'more', 'service', 'fees', 'Booyah', 'SXSW', 'GitChoCocktailOn']",Android,1,New mention iPhone Android more service fee Booyah SXSW GitChoCocktailOn ,0.3181818181818182,0.4772727272727273,0.0,1.0,0.0,0.0,0.4,0.4,1.0,1.8,0.6000000000000001,1.8,0.56575,1.8,1.8
3770,"['iPad', 'session', 'full', 'Loved', 'energy', 'the', 'formation', 'the', 'Hyatt', 'hall', 'way', 'overflow', 'session', 'rebelTV', 'SXSW']",iPad,1,iPad session full Loved energy the formation the Hyatt hall way overflow session rebelTV SXSW ,0.5249999999999999,0.675,0.0,0.684,0.316,0.7184,0.0,-1.0,0.0,0.0,-0.25,0.0,0.06733333333333334,0.4375,1.897378883
3771,"['RT', 'mention', 'Going', 'at', 'SXSW', 'Check', 'w', 'friends', 'you', 'in', 'Austin', 'w', 'location', 'based', 'apps', 'link', 'lbs']",Unknown,3,RT mention Going at SXSW Check w friend you in Austin w location based apps link lb ,0.0,0.0,0.0,0.833,0.167,0.4939,1.0,1.0,0.0,0.0,0.8,0.0,0.2295,0.0,0.0
3772,"['RT', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,RT mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
3773,"['via', 'mention', 'Google', 'Launch', 'Major', 'New', 'Social', 'Network', 'Called', 'Circles', 'Possibly', 'Today', 'link', 'sxsw']",Unknown,3,via mention Google Launch Major New Social Network Called Circles Possibly Today link sxsw ,0.05804924242424242,0.5053030303030304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
3774,"['Hey', 'mention', 'got', 'invited', 'a', 'new', 'group', 'SXSW', 'your', 'Android', 'app', 'keeps', 'crashing', 'I', 'try', 'join', 'WTF', 'sxswfail']",Android App,0,Hey mention got invited a new group SXSW your Android app keep crashing I try join WTF sxswfail ,-0.18181818181818182,0.7272727272727273,0.199,0.704,0.097,-0.516,1.0,0.0,0.0,-1.0,0.01666666666666668,0.0,0.19666666666666663,-0.22222222233333333,3.2139231645
3775,"['hey', 'mention', 'great', 'SF', 'coffee', 'link', 'link', 'nice', 'meet', 'at', 'sxsw']",Unknown,3,hey mention great SF coffee link link nice meet at sxsw ,0.7,0.875,0.0,0.566,0.434,0.7845,0.0,1.0,0.0,1.0,0.5,1.0,0.23137499999999997,0.125,2.3775560725
3776,"['hey', 'mention', 'heard', 're', 'sxsw', 'Come', 'to', 'mention', 'grille', 'make', 'comic', 'a', 'iPhone', 'case', 'do', 'say']",Unknown,3,hey mention heard re sxsw Come to mention grille make comic a iPhone case do say ,0.25,0.5,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.10585714285714284,0.153125,-1.726059723
3777,"['RT', 'mention', 'Hoot', 'New', 'Blog', 'Post', 'HootSuite', 'Mobile', 'SXSW', 'Updates', 'iPhone', 'BlackBerry', 'amp', 'Android', 'link']",Unknown,3,RT mention Hoot New Blog Post HootSuite Mobile SXSW Updates iPhone BlackBerry amp Android link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.125,0.0
3778,"['Hey', 'mention', 'you', 'to', 'design', 'image', 'onto', 'iPhone', 'case', 'would', 'be', 'might', 'a', 'surprise', 'you', 'sxsw']",Unknown,3,Hey mention you to design image onto iPhone case would be might a surprise you sxsw ,0.0,0.0,0.0,0.877,0.123,0.2732,0.0,0.0,0.0,0.0,0.6,0.0,0.2875,0.13541666666666666,0.0
3779,"['mention', 'iPhone', 'app', 'unreal', 'clicked', 'the', 'location', 'LeanStartup', 'amp', 'a', 'person', 'tell', 'there', 'still', 'seats', 'sxsw']",iPad or iPhone App,1,mention iPhone app unreal clicked the location LeanStartup amp a person tell there still seat sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,0.0,-0.057,-0.07738095233333332,0.691306756
3780,"['FYI', 'mention', 'working', 'an', 'iPhone', 'app', 'looking', 'release', 'this', 'summer', 'hopefully', 'SXSW', 'flipboard']",Unknown,1,FYI mention working an iPhone app looking release this summer hopefully SXSW flipboard ,0.0,0.0,0.0,0.678,0.322,0.6408,1.0,0.0,0.0,0.0,0.425,0.0,0.22133333333333335,0.234375,2.841547331
3781,"['mention', 'effectively', 'kill', '3rd', 'party', 'developer', 'base', 'link', 'sxsw', 'ismparty']",Unknown,3,mention effectively kill 3rd party developer base link sxsw ismparty ,-0.0666666666666667,0.6,0.272,0.405,0.324,-0.0258,-1.0,-1.0,0.0,0.0,-0.16666666666666666,0.0,0.08457142857142856,-0.012499999999999992,0.0
3782,"['RT', 'mention', 'online', 'First', 'iPad', '2', 'the', 'Wild', 'SXSW', 'link']",iPad,1,RT mention online First iPad 2 the Wild SXSW link ,0.175,0.3666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08166666666666668,0.0,0.0
3783,"['Monetization', 'mention', 'access', 'the', 'fire', 'hose', 'all', 'tweets', 'Individual', 'business', 'deals', 'google', 'yahoo', 'microsoft', 'smaroi', 'SXSW', 'donline']",Unknown,3,Monetization mention access the fire hose all tweet Individual business deal google yahoo microsoft smaroi SXSW donline ,0.0,0.4,0.13,0.87,0.0,-0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.24249999999999997,0.041666666666666664,0.0
3784,"['Last', 'session', 'sxsw', 'me', 'HTML5', 'reps', 'google', 'ms', 'opera', 'mozilla']",Unknown,3,Last session sxsw me HTML5 rep google m opera mozilla ,0.0,0.06666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0695,-0.125,-0.10312366699999999
3785,"['mention', 'opens', 'some', 'tech', 'talk', 'the', 'Apple', 'store', 'whore', 'PCs', 'right', 'crowd', 'dig', 'carrie', 'sxsw']",Unknown,3,mention open some tech talk the Apple store whore PCs right crowd dig carrie sxsw ,0.14285714285714285,0.5178571428571428,0.235,0.765,0.0,-0.6486,0.3333333333333333,1.0,0.0,0.0,0.0666666666666667,0.0,-0.08474999999999999,0.003472222166666659,1.8453572919999999
3786,"['Cc', 'mention', 'RT', 'mention', 'New', 'UberSocial', 'iPhone', 'in', 'App', 'Store', 'includes', 'UberGuide', 'SXSW', 'link']",Unknown,3,Cc mention RT mention New UberSocial iPhone in App Store includes UberGuide SXSW link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0
3787,"['RT', 'mention', 'RT', 'mention', 'Traveling', 'sxsw', 'your', 'ipad', '1', 'so', '3', '10', '2011']",Unknown,3,RT mention RT mention Traveling sxsw your ipad 1 so 3 10 2011 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.0,0.0
3788,"['RT', 'mention', 'RT', 'mention', 'Traveling', 'sxsw', 'your', 'ipad', '1', 'so', '3', '10', '2011', 'via', 'mention']",Unknown,3,RT mention RT mention Traveling sxsw your ipad 1 so 3 10 2011 via mention ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.0,0.0
3789,"['Tuh', 'mention', 'RT', 'mention', 'New', 'UberSocial', 'iPhone', 'in', 'App', 'Store', 'includes', 'UberGuide', 'SXSW', 'sponsored', 'link']",Unknown,3,Tuh mention RT mention New UberSocial iPhone in App Store includes UberGuide SXSW sponsored link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0
3790,"['VIP', 'mention', 'apple', 'store', 'sxsw', 'nerdheaven']",Apple,1,VIP mention apple store sxsw nerdheaven ,0.0,0.0,0.0,0.554,0.446,0.6166,1.0,0.0,0.0,0.0,0.0,0.0,0.2906666666666667,0.0,0.0
3791,"['RT', 'mention', 'only', 'news', 'SXSWi', 'Apple', 'temporary', 'iPad', 'store', 'sxsw', 'wth', 'YES', 'Think', 'it', 'the', 'ultimate', 'offsite', 'trade', 'show', 'quot', 'booth', 'quot']",Unknown,3,RT mention only news SXSWi Apple temporary iPad store sxsw wth YES Think it the ultimate offsite trade show quot booth quot ,0.0,1.0,0.127,0.745,0.128,0.0085,0.6,-0.4,0.2,0.2,0.2,0.2,0.2865,0.10874999999999999,1.3363673906666669
3792,"['Registration', 'Android', 'market', 'been', 'approved', 'lmndst', 'sxsw', 'startupbus']",Unknown,1,Registration Android market been approved lmndst sxsw startupbus ,0.0,0.0,0.0,0.714,0.286,0.4215,0.0,0.0,0.0,0.0,1.0,0.0,0.2365,0.0,0.0
3793,"['Last', 'session', 'today', 'Left', 'Brain', 'Search', 'Google', 'Right', 'Brain', 'Search', 'X', 'SXSW', 'BetterSearch']",Unknown,3,Last session today Left Brain Search Google Right Brain Search X SXSW BetterSearch ,0.09523809523809523,0.20079365079365077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.1875,0.0
3794,"['hey', 'mention', 'twitter', 'needs', 'way', 'us', 'disaster', 'areas', 'filter', 'things', 'like', 'sxsw', 'ipad', 'because', 'right', 'we', 'really', 't', 'care']",iPad,0,hey mention twitter need way u disaster area filter thing like sxsw ipad because right we really t care ,0.24285714285714285,0.3678571428571429,0.157,0.614,0.229,0.2212,0.4,0.4666666666666666,1.8,0.7,0.62,0.4,0.20966666666666664,0.19464285714285715,1.2639368445
3795,"['Hey', 'mention', 're', 'the', 'mention', 'grill', 'Why', 't', 'come', 'You', 'create', 'customizable', 'iPhone', 'cases', 'a', 'tweet', 'sxsw']",Unknown,1,Hey mention re the mention grill Why t come You create customizable iPhone case a tweet sxsw ,0.0,0.0,0.0,0.884,0.116,0.2732,0.0,1.0,0.0,0.0,0.6,0.0,0.10300000000000001,0.1354166665,0.0
3796,"['Hey', 'mention', 'not', 'roll', 'tractor', 'trailer', '2', 'full', 'iPads', 'SXSW', 'bet', 'would', 'sell', 'entire', 'inventory', 'justsaying']",iPad,1,Hey mention not roll tractor trailer 2 full iPads SXSW bet would sell entire inventory justsaying ,0.175,0.5875,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16012499999999996,-0.0541666666,0.9647586633333333
3797,"['RT', 'mention', '150', 'million', 'mobile', 'users', 'Google', 'maps', '40', 'all', 'Google', 'Maps', 'usage', 'from', 'mobile', 'devices', 'maps', 'sxsw']",Unknown,3,RT mention 150 million mobile user Google map 40 all Google Maps usage from mobile device map sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611,0.2,1.6183614480000001
3798,"['RT', 'mention', 'Woman', 'plane', 'next', 'me', 'a', 'Nook', 'Blackberry', 'Curve', 'Android', 'iPad', 'her', 'purse', 'sxsw']",Unknown,3,RT mention Woman plane next me a Nook Blackberry Curve Android iPad her purse sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092,0.125,2.36437329
3799,"['Hey', 'mention', 'Lakers', 'fan', 're', 'at', 'sxsw', 'do', 'you', 'think', 'a', 'Lakers', 'iPhone', 'case', 'zazzlesxsw']",Unknown,3,Hey mention Lakers fan re at sxsw do you think a Lakers iPhone case zazzlesxsw ,0.0,0.0,0.0,0.859,0.141,0.3182,-1.0,0.0,0.0,0.0,0.0,0.0,0.497,0.15104166675,0.0
3800,"['Hey', 'mention', 'app', 't', 'download', 'the', 'Android', 'app', 'market', 'a', 'heads', 'SXSW']",Android App,0,Hey mention app t download the Android app market a head SXSW ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17733333333333332,-0.875,2.841547331
3801,"['Good', 'session', 'RT', 'mention', '2', 'years', 'time', 'saved', 'every', 'day', 'people', 'qho', 'use', 'google', 'maps', 'quot', 'route', 'around', 'quot', 'feature', 'sxsw']",Google,1,Good session RT mention 2 year time saved every day people qho use google map quot route around quot feature sxsw ,0.7,0.6000000000000001,0.0,0.769,0.231,0.6908,1.0,0.0,0.0,0.0,0.8,0.0,0.12574999999999997,0.2125,0.0
3802,"['Use', 'question', 'answer', 'ask', 'receive', 'kind', 'model', 'iPad', 'app', 'design', 'Give', 'take', 'Entice', 'to', 'ask', 'mention', 'tapworthy', 'sxsw']",Unknown,3,Use question answer ask receive kind model iPad app design Give take Entice to ask mention tapworthy sxsw ,0.6,0.9,0.0,0.833,0.167,0.5267,1.0,1.0,0.0,0.0,0.45,-1.0,0.47239999999999993,0.2604166666666667,2.841547331
3803,"['Best', 'sessions', 've', 'seen', 'far', 'SXSW', 'been', 'morning', 'Music', 'Ixd', 'Designing', 'iPad', 'Interfaces', 'winning']",Unknown,1,Best session ve seen far SXSW been morning Music Ixd Designing iPad Interfaces winning ,0.5333333333333333,0.6833333333333332,0.0,0.612,0.388,0.8225,1.0,0.0,0.0,1.0,0.75,1.0,0.11566666666666665,0.2291666665,0.0
3804,"['Domo', 'iOS', 'Android', 'got', 'released', 'mention', 'domo', 'tonchidot', 'boom', 'sxsw']",Android App,1,Domo iOS Android got released mention domo tonchidot boom sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4,1.0,0.0835,0.083333333,0.0
3805,"['Getting', 'hip', 'new', 'Android', 'apps', 'preparation', 'Hangover3', 'also', 'known', 'SXSW', 'mention', 'mention', 'mention', 'apps', 'rock', 'socks']",Android App,1,Getting hip new Android apps preparation Hangover3 also known SXSW mention mention mention apps rock sock ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.24112499999999998,-0.10416666675,3.586298998
3806,"['Packing', 'iPad', 'amp', 'Android', 'phone', '2', 'fly', 'UK', '2', 'Austin', 'TX', 'sxsw', 'Especially', 'interested', 'the', 'health', 'track', 'sxswi', 'sxswh', 'hcsm', 'hcsmeu']",Unknown,3,Packing iPad amp Android phone 2 fly UK 2 Austin TX sxsw Especially interested the health track sxswi sxswh hcsm hcsmeu ,0.65,0.95,0.0,0.753,0.247,0.7372,1.0,1.0,0.0,0.0,0.5,0.0,0.22519999999999998,0.09375,0.0
3807,"['mention', 'iPad', 'apple', 'fanboy', 'line', 'sxsw', '6th', 'amp', 'Congress', 'drinking', 'mention', 'wearing', 'mention', 'amp', 'mention', 'corporatewhore', 'dmad']",Unknown,3,mention iPad apple fanboy line sxsw 6th amp Congress drinking mention wearing mention amp mention corporatewhore dmad ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.17325,-0.041666666666666664,0.0
3808,"['ZOMG', 'iPad', '2', 'p', 'RT', 'mention', 'Look', 'everyone', 'Zomg', 'mention', 'got', 'iPad', '2', 'the', 'first', 'day', 'sxsw', 'link']",iPad,1,ZOMG iPad 2 p RT mention Look everyone Zomg mention got iPad 2 the first day sxsw link ,0.25,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24359999999999998,0.2708333335,3.7895557639999997
3809,"['win', 'free', 'iPad', '2', 'webdoc', 'com', 'sxsw', 'RT']",Unknown,3,win free iPad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,1.0,0.8265,-0.05,3.870279347
3810,"['Win', 'free', 'IPad', '2', 'webdoc', 'com', 'sxsw', 'RT']",Unknown,3,Win free IPad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,0.0,0.782,-0.225,3.870279347
3811,"['Win', 'free', 'ipad', '2', 'webdoc', 'com', 'sxsw', 'RT']",Unknown,3,Win free ipad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,0.0,0.782,-0.225,3.870279347
3812,"['Win', 'free', 'iPad', '2', 'webdoc', 'com', 'sxsw', 'RT']",Unknown,3,Win free iPad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,0.0,0.782,-0.225,3.870279347
3813,"['Win', 'free', 'ipad', '2', 'webdoc', 'com', 'sxsw', 'RT']",iPad,1,Win free ipad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,0.0,0.782,-0.225,3.870279347
3814,"['Win', 'free', 'iPad', '2', 'webdoc', 'com', 'sxsw', 'RT']",iPad,1,Win free iPad 2 webdoc com sxsw RT ,0.6000000000000001,0.6000000000000001,0.0,0.458,0.542,0.7964,0.0,1.0,0.0,1.0,0.5,0.0,0.782,-0.225,3.870279347
3815,"['Git', 'yer', 'iPad', '2', 'Before', 'Even', 'Begins', 'Apple', 'Wins', 'SXSW', 'link', 'via', 'mention']",Apple,1,Git yer iPad 2 Before Even Begins Apple Wins SXSW link via mention ,0.3,0.2,0.0,0.764,0.236,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0
3816,"['Line', 'iPad', '2', 'longer', 'today', 'yesterday', 'SXSW', 'fb']",Unknown,3,Line iPad 2 longer today yesterday SXSW fb ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.1875,0.0
3817,"['Guy', 'iPad', '2', 'taking', 'photos', 'mention', 'slides', 'Awkward', 'sxsw']",iPad,0,Guy iPad 2 taking photo mention slide Awkward sxsw ,-0.6,1.0,0.167,0.833,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.625,0.0
3818,"['heart', 'iPad', '2', 'link', 'SXSW']",iPad,1,heart iPad 2 link SXSW ,0.0,0.0,0.0,0.488,0.512,0.6369,0.0,1.0,0.0,0.0,0.0,0.0,0.134,0.375,0.0
3819,"['mention', 'iPad', 'app', 'getting', 'panned', 'design', 'trumping', 'content', 'rightfully', 'SXSW']",iPad or iPhone App,0,mention iPad app getting panned design trumping content rightfully SXSW ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,0.322,0.20833333333333334,2.841547331
3820,"['won', 'iPad', 'SXSW', 'Nah', 'm', 'lying', 'bought', 'shit', 'link']",Unknown,3,won iPad SXSW Nah m lying bought shit link ,-0.2,0.8,0.491,0.292,0.216,-0.5719,-1.0,-1.0,0.0,-0.3333333333333333,-0.25,-1.0,-0.1185,-0.25,0.0
3821,"['Left', 'ipad', 'back', 'the', 'hotel', 'one', 'on', 'blackberry', 'bigmistake', 'SXSW']",Unknown,3,Left ipad back the hotel one on blackberry bigmistake SXSW ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14375,0.1875,0.0
3822,"['Using', 'IPad', 'a', 'set', 'list', 'SXSW', 'band']",iPad,1,Using IPad a set list SXSW band ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.025,0.0
3823,"['Using', 'IPad', 'a', 'set', 'list', 'SXSW', 'band']",iPad,1,Using IPad a set list SXSW band ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.025,0.0
3824,"['said', 'IPAD', 'photos', 'Apple', 'Store', 'SXSW', 'mention', 'mention', 'mention', 'mention']",Unknown,3,said IPAD photo Apple Store SXSW mention mention mention mention ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11140000000000001,0.0,0.0
3825,"['Apple', 'iPad', 'pop', 'shop', 'SXSW', 'link']",Unknown,3,Apple iPad pop shop SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.149,-0.0625,0.0
3826,"['said', 'iPad', 'Apple', 'Store', 'SXSW', 'photos', 'mention', 'mention', 'mention', 'mention', 'sheltongreen', 'EricSchu', 'Ras', 'link']",Unknown,3,said iPad Apple Store SXSW photo mention mention mention mention sheltongreen EricSchu Ras link ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10833333333333334,0.0,0.0
3827,"['no', 'iPad', 'RT', 'mention', 'Decision', '2', 'lug', 'laptop', '2', 'Sxsw', 'feel', 'like', 'm', 'missing', 'right', 'arm', 'left', 'arm', 'since', 'm', 'southpaw']",iPad,1,no iPad RT mention Decision 2 lug laptop 2 Sxsw feel like m missing right arm left arm since m southpaw ,0.028571428571428564,0.19523809523809524,0.177,0.723,0.1,-0.2263,-1.0,0.3333333333333333,-1.0,0.3333333333333333,-0.04999999999999999,-1.0,0.09788888888888886,-0.1125,-0.13606315549999998
3828,"['Line', 'ipad2', 'temporary', 'Apple', 'store', 'mention', '6th', 'amp', 'congress', 'sxsw', 'link']",Unknown,3,Line ipad2 temporary Apple store mention 6th amp congress sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3164,0.0,1.908805791
3829,"['many', 'iPad2', 'do', 'think', 'Apple', 'could', 'sell', 'sxsw', 'attendees', 'they', 'set', 'a', 'pop', 'store', 'the', 'convention', 'center', 'sxsw']",Unknown,1,many iPad2 do think Apple could sell sxsw attendee they set a pop store the convention center sxsw ,0.2,0.3,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.325,0.0,0.1509,0.10773809528571429,4.92096298
3830,"['Line', 'iPads', 'SXSW', 't', 'look', 'bad', 'waited', '6', '5', 'hours', 'an', 'iPhone', '4']",iPad,1,Line iPads SXSW t look bad waited 6 5 hour an iPhone 4 ,-0.6999999999999998,0.6666666666666666,0.226,0.774,0.0,-0.5423,-1.0,-1.0,0.0,-1.0,-0.75,-1.0,-0.06866666666666665,-0.238095238,-1.636519784
3831,"['Line', 'iPads', 'SXSW', 't', 'look', 'bad', 'waited', '6', '5', 'hours', 'an', 'iPhone', '4', 'link']",Unknown,3,Line iPads SXSW t look bad waited 6 5 hour an iPhone 4 link ,-0.6999999999999998,0.6666666666666666,0.212,0.788,0.0,-0.5423,-1.0,-1.0,0.0,-1.0,-0.75,-1.0,-0.028249999999999987,-0.238095238,-1.636519784
