,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
5536,"['rt', 'mention', 'awesome', 'new', 'version', 'mention', 'iphone', 'new', 'web', 'site', 'coming', 'sxsw', 'want', 'demo', 'meet', 'mention', 'sxsw']",iPad or iPhone App,1,rt mention awesome new version mention iphone new web site coming sxsw want demo meet mention sxsw ,0.42424242424242414,0.6363636363636364,0.0,0.735,0.265,0.6597,0.0,1.0,0.0,1.0,0.7333333333333334,0.0,0.3852727272727273,0.13194444433333333,3.07463004
5537,"['rt', 'mention', 'awesome', 'new', 'version', 'mention', 'iphone', 'new', 'web', 'site', 'coming', 'sxsw', 'want', 'demo', 'meet', 'mention', 'sxsw', 'pls', 'rt']",iPhone,1,rt mention awesome new version mention iphone new web site coming sxsw want demo meet mention sxsw pls rt ,0.42424242424242414,0.6363636363636364,0.0,0.705,0.295,0.6908,0.0,1.0,0.0,1.0,0.7333333333333334,0.0,0.3852727272727273,0.13194444433333333,3.07463004
5538,"['rt', 'mention', 'awesome', 'presentation', 'digital', 'magazines', 'link', 'touchingstories', 'sxsw', 'gsdm']",Unknown,3,rt mention awesome presentation digital magazine link touchingstories sxsw gsdm ,0.5,0.5,0.0,0.687,0.313,0.6249,0.0,0.0,0.0,1.0,0.6,0.0,0.19733333333333333,0.125,4.1757812755
5539,"['rt', 'mention', 'awesome', 'first', 'day', 'sxsw', 'apple', 'approved', 'new', 'app', 'go', 'download', 'check', 'blog', 'quot', 'big', 'stereo', 'quot', 'ipad2']",iPad or iPhone App,1,rt mention awesome first day sxsw apple approved new app go download check blog quot big stereo quot ipad2 ,0.34659090909090906,0.471969696969697,0.0,0.711,0.289,0.7845,0.0,0.0,0.0,1.0,0.6625000000000001,0.0,0.1779166666666667,0.1006944445,2.7849619674
5540,"['rt', 'mention', 'backupify', 'announces', 'cloudsight', 'search', 'first', 'searchable', 'archive', 'solution', 'social', 'media', 'google', 'apps', 'sxsw', 'sxswi', 'link']",Other Google product or service,1,rt mention backupify announces cloudsight search first searchable archive solution social medium google apps sxsw sxswi link ,0.14166666666666666,0.19999999999999998,0.0,0.874,0.126,0.3182,1.0,1.0,0.0,0.0,0.5,0.0,0.147375,0.1,2.2364605374999997
5541,"['rt', 'mention', 'bad', 'news', 'update', 'pop-up', 'apple', 'store', 'ipads', 'sure', 'tomorrow', 'sxsw']",Unknown,3,rt mention bad news update pop-up apple store ipads sure tomorrow sxsw ,-0.09999999999999992,0.7777777777777777,0.222,0.633,0.146,-0.296,0.6,0.4,1.8,0.4,0.525,0.4,0.38112500000000005,0.3857142856666667,0.08174010799999998
5542,"['rt', 'mention', 'badgeless', 'event', 'free', 'drinks', 'mention', 'heading', 'free', 'google-sponsored', 'happy', 'hour', 'semantic', 'web', 'austin', 'mention', 'fogo', 'de', 'chìáo', 'sxsw']",Other Google product or service,1,rt mention badgeless event free drink mention heading free google-sponsored happy hour semantic web austin mention fogo de chìáo sxsw ,0.5333333333333333,0.8666666666666667,0.0,0.623,0.377,0.8834,1.0,1.0,0.0,1.0,0.5833333333333334,1.0,0.29230000000000006,0.10625,2.6377533053333333
5543,"['rt', 'mention', 'badger', 'mention', 'angel', 'news', 'sxsw', 'link', 'nice', 'one', 'also', 'giving', 'away', 'free', 'ipad2', 'link', 'contest']",Unknown,3,rt mention badger mention angel news sxsw link nice one also giving away free ipad2 link contest ,0.5,0.9,0.0,0.622,0.378,0.8176,0.3333333333333333,1.0,0.0,1.0,0.25,0.0,0.060384615384615384,-0.09583333333333333,3.535682873
5544,"['rt', 'mention', 'barton', 'hollow', 'free', 'song', 'download', 'amp', 'featured', 'album', 'mention', 'mention', '2011', 'featured', 'mix', 'link', 'itunes', 'sxsw']",Unknown,3,rt mention barton hollow free song download amp featured album mention mention 2011 featured mix link itunes sxsw ,0.15000000000000002,0.42500000000000004,0.0,0.837,0.163,0.5106,-1.0,-0.3333333333333333,0.0,0.0,0.2,0.0,0.23725000000000002,-0.0875,3.870279347
5545,"['rt', 'mention', 'beautiful', 'day', 'austin', 'come', 'grab', 'slice', 'two', 'check', 'google', 'get', 'deal', 'sxswi', 'sxsw']",Unknown,3,rt mention beautiful day austin come grab slice two check google get deal sxswi sxsw ,0.85,1.0,0.0,0.782,0.218,0.5994,0.3333333333333333,-0.3333333333333333,0.0,1.0,0.5,1.0,0.21459999999999999,0.136458333375,2.491162321
5546,"['rt', 'mention', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link', 'mention']",Apple,1,rt mention even begin apple win sxsw link mention ,0.8,0.4,0.0,0.678,0.322,0.5859,0.0,1.0,0.0,1.0,0.5,1.0,0.23716666666666666,0.0520833335,0.0
5547,"['rt', 'mention', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link']",Apple,1,rt mention even begin apple win sxsw link ,0.8,0.4,0.0,0.648,0.352,0.5859,0.0,1.0,0.0,1.0,0.5,1.0,0.26,0.0520833335,0.0
5548,"['rt', 'mention', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link', 'mention', 'mention']",Apple,1,rt mention even begin apple win sxsw link mention mention ,0.8,0.4,0.0,0.703,0.297,0.5859,0.0,1.0,0.0,1.0,0.5,1.0,0.22085714285714286,0.0520833335,0.0
5549,"['rt', 'mention', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link', 'mention']",Apple,1,rt mention even begin apple win sxsw link mention ,0.8,0.4,0.0,0.678,0.322,0.5859,0.0,1.0,0.0,1.0,0.5,1.0,0.23716666666666666,0.0520833335,0.0
5550,"['rt', 'mention', 'even', 'begins', 'apple', 'winsåê', 'sxsw', 'link', 'gt', 'gonna', 'get', 'sum', 'mention']",Apple,1,rt mention even begin apple winsåê sxsw link gt gonna get sum mention ,0.0,0.0,0.0,0.851,0.149,0.2732,0.0,0.0,0.0,0.0,0.0,0.0,0.092,-0.047916666499999996,0.0
5551,"['rt', 'mention', 'behaviour', 'diff', 'lots', 'phone', 'calls', 'using', 'ipad', 'laptop', 'notsomuch', 'mobiles', 'internets', 'sxsw']",Unknown,3,rt mention behaviour diff lot phone call using ipad laptop notsomuch mobile internet sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040375,0.14583333333333334,1.6183614480000001
5552,"['rt', 'mention', 'behind', '100s', 'emails', 'give', 'line', 'iphone', 'composed', 'replies', 'sxsw', 'protip']",Unknown,3,rt mention behind 100 email give line iphone composed reply sxsw protip ,-0.4,0.7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,0.4311999999999999,-0.15104166675,0.0
5553,"['rt', 'mention', 'ben', 'benieuwd', 'rt', 'mention', 'interrupt', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'big', 'news', 'link', 'google', 'circles']",Unknown,3,rt mention ben benieuwd rt mention interrupt regularly scheduled sxsw geek programming big news link google circle ,0.0,0.08846153846153847,0.219,0.781,0.0,-0.4939,-1.0,-1.0,0.0,-1.0,-0.25,-1.0,-0.12733333333333333,0.004166666600000002,1.65611562
5554,"['rt', 'mention', 'best', 'brand', 'marketing', 'sxsw', 'ge', 'mention', 'solar', 'powered', 'carousel', 'mention', 'rock', 'roll', 'trailer', 'park', ""apple's"", 'ipad2', 'pop-up', 'shop']",Unknown,1,rt mention best brand marketing sxsw ge mention solar powered carousel mention rock roll trailer park apple's ipad2 pop-up shop ,1.0,0.3,0.0,0.819,0.181,0.6369,1.0,1.0,1.0,1.0,0.5,1.0,0.19399999999999998,0.017361111166666665,2.736883299
5555,"['rt', 'mention', 'best', 'ipad', 'design', 'big', 'chunky', 'elements', 'generous', 'space', 'clarity', 'trumps', 'density', 'tap', 'quality', 'trumps', 'tap', 'quantity', 'tapworthy', 'sxsw']",iPad,1,rt mention best ipad design big chunky element generous space clarity trump density tap quality trump tap quantity tapworthy sxsw ,0.5,0.2,0.0,0.625,0.375,0.8807,1.0,1.0,1.0,0.7142857142857143,0.3,1.0,0.40780000000000005,0.1375,1.5096752155
5556,"['rt', 'mention', 'best', 'pickup-line', 'sxsw', 'iphone', 'charger']",Unknown,3,rt mention best pickup-line sxsw iphone charger ,1.0,0.3,0.0,0.588,0.412,0.6369,1.0,1.0,1.0,1.0,0.5,1.0,0.17300000000000001,0.34375,4.950096235
5557,"['rt', 'mention', 'best', 'swag', 'ever', 'thanks', 'mention', 'charging', 'iphone', 'thanks', 'sxsw', 'link']",iPhone,1,rt mention best swag ever thanks mention charging iphone thanks sxsw link ,0.4666666666666666,0.2333333333333333,0.0,0.474,0.526,0.875,0.0,1.0,1.0,1.0,0.5666666666666668,1.0,-0.007599999999999987,0.1875,4.950096235
5558,"['rt', 'mention', 'best', 'thing', 'abt', 'mention', 'sxsw', 'great', 'food', 'amp', 'drink', 'patio', 'amp', 'plenty', 'free', 'parking', '5-10', 'min', 'quot', 'mess', 'quot', 'link']",Unknown,3,rt mention best thing abt mention sxsw great food amp drink patio amp plenty free parking 5-10 min quot mess quot link ,0.5062500000000001,0.50625,0.078,0.561,0.361,0.8779,0.0,0.6,1.0,0.5,0.22999999999999998,1.0,0.1795,0.065625,3.458133776
5559,"['rt', 'mention', 'best', 'thing', 'heard', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention', 'mention']",Unknown,3,rt mention best thing heard sxsw quot gave ipad2 money japan relief need ipad2 quot mention mention ,1.0,0.3,0.0,0.673,0.327,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.1382857142857143,0.07142857149999998,4.950096235
5560,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention', 'mention']",Unknown,3,rt mention best thing i've heard sxsw quot gave ipad2 money japan relief need ipad2 quot mention mention ,1.0,0.3,0.0,0.687,0.313,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.1382857142857143,0.07142857149999998,4.950096235
5561,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot']",Unknown,3,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot ,1.0,0.3,0.0,0.673,0.327,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.16116666666666668,0.07142857149999998,4.950096235
5562,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'cont', 'link']",Unknown,3,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief cont link ,1.0,0.3,0.0,0.657,0.343,0.8074,1.0,1.0,1.0,1.0,0.5333333333333333,1.0,0.30333333333333334,0.19940476199999999,4.950096235
5563,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'ne', 'link']",Unknown,2,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief ne link ,1.0,0.3,0.0,0.657,0.343,0.8074,1.0,1.0,1.0,1.0,0.5333333333333333,1.0,0.30333333333333334,0.19940476199999999,4.950096235
5564,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot']",Unknown,3,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot ,1.0,0.3,0.0,0.673,0.327,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.16116666666666668,0.07142857149999998,4.950096235
5565,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention']",iPad,0,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot mention ,1.0,0.3,0.0,0.687,0.313,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.15571428571428572,0.07142857149999998,4.950096235
5566,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention', 'mention']",iPad,0,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot mention mention ,1.0,0.3,0.0,0.7,0.3,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.151625,0.07142857149999998,4.950096235
5567,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention']",iPad,0,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot mention ,1.0,0.3,0.0,0.687,0.313,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.15571428571428572,0.07142857149999998,4.950096235
5568,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'weekend', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'lt', 'amen', 'gt']",Unknown,0,rt mention best thing i've heard weekend sxsw quot gave ipad2 money japan relief need ipad2 quot lt amen gt ,1.0,0.3,0.0,0.644,0.356,0.8555,1.0,0.3333333333333333,1.0,1.0,0.55,1.0,0.16116666666666668,0.07142857149999998,4.950096235
5569,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'wknd', 'mention', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention', 'mention']",Unknown,0,rt mention best thing i've heard wknd mention sxsw quot gave ipad2 money japan relief need ipad2 quot mention mention ,1.0,0.3,0.0,0.711,0.289,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.136375,0.07142857149999998,4.950096235
5570,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'wknd', 'sxsw', 'quot', 'gave', 'ipad2', 'japan', 'relief', 'need', 'ipad2', 'quot', 'mention', 'mention']",Unknown,3,rt mention best thing i've heard wknd sxsw quot gave ipad2 japan relief need ipad2 quot mention mention ,1.0,0.3,0.0,0.687,0.313,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.06516666666666666,0.07142857149999998,4.950096235
5571,"['rt', 'mention', 'best', 'thing', ""i've"", 'heard', 'wknd', 'sxsw', 'quot', 'gave', 'ipad2', 'money', 'japan', 'relief', 'need', 'ipad2', 'quot']",Unknown,3,rt mention best thing i've heard wknd sxsw quot gave ipad2 money japan relief need ipad2 quot ,1.0,0.3,0.0,0.673,0.327,0.8074,1.0,0.3333333333333333,1.0,1.0,0.5333333333333333,1.0,0.1444,0.07142857149999998,4.950096235
5572,"['rt', 'mention', 'better', 'get', 'line', 'rt', 'mention', 'apple', 'opening', 'temp', 'store', 'downtown', 'austin', 'sxsw', 'amp', 'ipad2', 'launch', 'link']",Apple,1,rt mention better get line rt mention apple opening temp store downtown austin sxsw amp ipad2 launch link ,0.5,0.5,0.0,0.854,0.146,0.4404,1.0,0.0,1.0,1.0,0.35000000000000003,1.0,0.22350000000000003,0.0975,0.0
5573,"['rt', 'mention', 'big', 'night', 'come', 'party', 'mention', 'google', 'tonight', 'sxsw', 'link', 'bands', 'food', 'art', 'interactive', 'maps', 'cc', 'mention']",Unknown,3,rt mention big night come party mention google tonight sxsw link band food art interactive map cc mention ,0.0,0.1,0.0,0.863,0.137,0.4019,1.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.08700000000000002,0.09895833325,1.65611562
5574,"['rt', 'mention', 'biggest', 'takeaway', 'uxdes', 'thus', 'far', 'bring', 'physical', 'world', 'ipad', 'design', 'amp', 'recreate', 'already', 'learned', 'experiences', 'sxsw']",Unknown,3,rt mention biggest takeaway uxdes thus far bring physical world ipad design amp recreate already learned experience sxsw ,0.05,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.233,0.08333333333333333,1.8104346530000002
5575,"['rt', 'mention', 'biomimicry', 'basis', 'design', 'problem', 'solving', 'google', 'studying', 'flocking', 'swarming', 'behavior', 'understand', 'collab', 'brilliant', 'sxsw']",Google,1,rt mention biomimicry basis design problem solving google studying flocking swarming behavior understand collab brilliant sxsw ,0.9,1.0,0.123,0.594,0.283,0.5423,0.0,0.3333333333333333,0.0,0.3333333333333333,0.35000000000000003,0.3333333333333333,0.1487777777777778,0.11458333333333333,0.621693403
5576,"['rt', 'mention', 'black', 'white', 'ipad', 'sxsw', 'ipad2']",Unknown,3,rt mention black white ipad sxsw ipad2 ,-0.08333333333333333,0.21666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,-0.36566666666666664,-0.3489583335,0.58540407
5577,"['rt', 'mention', 'blogger', 'due', 'update', 'google', 'takes', 'action', 'showcase', 'new', 'design', 'sxsw', 'link']",Google,1,rt mention blogger due update google take action showcase new design sxsw link ,0.03712121212121212,0.3098484848484848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.525,0.0,0.295,0.06994047614285714,2.291426409
5578,"['rt', 'mention', 'boooo', 'rt', 'mention', 'flipboard', 'developing', 'iphone', 'version', 'android', 'says', 'mention', 'sxsw']",Unknown,3,rt mention boooo rt mention flipboard developing iphone version android say mention sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36850000000000005,0.125,0.0
5579,"['rt', 'mention', 'booth', '313', 'still', 'time', 'power', 'challenge', 'ride', 'bike', 'get', 'bottle', 'enter', 'win', 'ipad', 'sxsw', 'thisiscrazyfun']",Unknown,3,rt mention booth 313 still time power challenge ride bike get bottle enter win ipad sxsw thisiscrazyfun ,0.8,0.4,0.0,0.746,0.254,0.6249,-1.0,-1.0,-1.0,1.0,0.125,0.0,0.21890909090909091,0.13469387757142856,0.0
5580,"['ipad2', 'sides', 'want', 'hold', 'please', 'pretty', 'please', 'geekout', 'sxsw']",iPad,1,ipad2 side want hold please pretty please geekout sxsw ,0.25,1.0,0.0,0.355,0.645,0.7964,1.0,1.0,0.0,1.0,0.9166666666666666,0.0,0.603,0.14583333333333334,0.0
5581,"['rt', 'mention', 'bounced', 'catch', ""google's"", 'marissa', 'mayer', 'speak', 'always', 'admired', 'intelligent', 'classy', 'successful', 'sxsw']",Unknown,1,rt mention bounced catch google's marissa mayer speak always admired intelligent classy successful sxsw ,0.5499999999999999,0.9166666666666666,0.0,0.435,0.565,0.9186,1.0,0.3333333333333333,1.0,1.0,0.75,1.0,0.4878571428571428,0.17708333333333334,1.126890693
5582,"['rt', 'mention', 'brilliant', 'move', 'apple', 'even', 'begins', 'apple', 'wins', 'sxsw', 'link']",Apple,1,rt mention brilliant move apple even begin apple win sxsw link ,0.8500000000000001,0.7,0.0,0.542,0.458,0.8225,1.0,1.0,0.0,1.0,0.75,1.0,0.277875,0.13541666675,0.621693403
5583,"['rt', 'mention', 'brought', 'google', 'maps', 'rerouted', 'images', 'jcpenney', 'images', 'macys', 'trashy', 'restraunts', 'comment', 'uosxsw', 'sxsw']",Other Google product or service,0,rt mention brought google map rerouted image jcpenney image macys trashy restraunts comment uosxsw sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-0.5,0.0,-0.047499999999999994,-0.3125,-3.139079749
5584,"['rt', 'mention', 'brown', 'paper', 'coming', 'windows', 'sxsw', 'popup', 'apple', 'store', 'link']",Unknown,3,rt mention brown paper coming window sxsw popup apple store link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.277375,0.375,1.879163559
5585,"['rt', 'mention', 'building', 'custom', 'android', 'home', 'screen', 'sxsw', 'sxswi', 'stuff', 'must', 'haves', 'link']",Unknown,3,rt mention building custom android home screen sxsw sxswi stuff must have link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.28400000000000003,0.03125,0.0
5586,"['rt', 'mention', 'buying', 'ipad2', 'turn', 'ur', 'ipad1', 'apple', 'store', 'wipes', 'clean', 'donates', 'schools', 'mrs', 'jobs', 'idea', 'apple', 'ipad2', 'sxsw']",Unknown,1,rt mention buying ipad2 turn ur ipad1 apple store wipe clean donates school mr job idea apple ipad2 sxsw ,0.3666666666666667,0.7000000000000001,0.0,0.87,0.13,0.4019,1.0,0.0,0.0,1.0,0.75,0.0,0.11918181818181818,0.004687500000000001,1.896803361
5587,"['rt', 'mention', 'looking', 'around', 'sxswi', 'would', 'think', 'apple', 'tech', 'company', 'existence', 'sxsw']",Unknown,3,rt mention looking around sxswi would think apple tech company existence sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31042857142857144,0.201388889,0.0
5588,"['rt', 'mention', 'calvin', 'geek', 'charlie', 'sheen', 'goddesses', 'mention', 'mention', 'mention', 'schmittastic', 'google', 'sxsw']",Unknown,3,rt mention calvin geek charlie sheen goddess mention mention mention schmittastic google sxsw ,0.0,0.0,0.13,0.87,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,-0.125,0.0
5589,"['rt', 'mention', 'calvin', 'geek', 'charlie', 'sheen', 'goddesses', 'mention', 'mention', 'mention', 'google', 'sxsw']",Unknown,3,rt mention calvin geek charlie sheen goddess mention mention mention google sxsw ,0.0,0.0,0.141,0.859,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,-0.125,0.0
5590,"['rt', 'mention', 'cameron', 'sinclair', 'mention', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'twitter', 'amp', 'iphone', 'link']",Unknown,3,rt mention cameron sinclair mention spearhead japan disaster relief sxsw twitter amp iphone link ,0.0,0.0,0.214,0.625,0.161,-0.25,0.0,0.0,0.0,0.0,-0.25,-1.0,0.1436,-0.05059523800000001,0.0
5591,"['rt', 'mention', 'cameron', 'sinclair', 'mention', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'twitter', 'amp', 'iphone', 'link', '-retweet']",Unknown,3,rt mention cameron sinclair mention spearhead japan disaster relief sxsw twitter amp iphone link -retweet ,0.0,0.0,0.203,0.644,0.153,-0.25,0.0,0.0,0.0,0.0,-0.25,-1.0,0.1436,-0.05059523800000001,0.0
5592,"['rt', 'mention', 'cameron', 'sinclair', 'mention', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'twitter', 'amp', 'iphone', 'link']",Unknown,3,rt mention cameron sinclair mention spearhead japan disaster relief sxsw twitter amp iphone link ,0.0,0.0,0.214,0.625,0.161,-0.25,0.0,0.0,0.0,0.0,-0.25,-1.0,0.1436,-0.05059523800000001,0.0
5593,"['rt', 'mention', 'cameron', 'sinclair', 'spearheads', 'japan', 'disaster', 'relief', 'sxsw', 'twitter', 'amp', 'iphone', 'link', 'sxsw4jp', 'archforhumanity']",Unknown,3,rt mention cameron sinclair spearhead japan disaster relief sxsw twitter amp iphone link sxsw4jp archforhumanity ,0.0,0.0,0.203,0.644,0.153,-0.25,0.0,0.0,0.0,0.0,-0.25,-1.0,0.14875,-0.05059523800000001,0.0
5594,"['rt', 'mention', 'google', 'social', 'may', 'shortly', 'find', 'rt', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'sxsw', 'link']",Unknown,3,rt mention google social may shortly find rt mention google launch major new social network called circle sxsw link ,0.0531060606060606,0.2775757575757576,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3666666666666667,0.0,0.044333333333333336,-0.07738095242857143,1.57230202775
5595,"['rt', 'mention', ""can't"", 'sxsw', 'download', 'free', 'music', 'mix', 'itunes', 'link']",Unknown,3,rt mention can't sxsw download free music mix itunes link ,0.4,0.8,0.231,0.769,0.0,-0.4023,0.0,-0.3333333333333333,-1.0,0.0,0.033333333333333326,-1.0,0.15966666666666665,-0.6125,1.4351396735
5596,"['rt', 'mention', ""can't"", 'sxsw', 'download', 'free', 'music', 'mix', 'itunes', 'link', 'cc', 'mention']",Unknown,3,rt mention can't sxsw download free music mix itunes link cc mention ,0.4,0.8,0.197,0.803,0.0,-0.4023,0.0,-0.3333333333333333,-1.0,0.0,0.033333333333333326,-1.0,0.15442857142857142,-0.6125,1.4351396735
5597,"['rt', 'mention', ""can't"", 'wait', 'anymore', 'quot', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'quot', 'mention', 'link', 'google', 'circles', 'sxsw']",Other Google product or service,1,rt mention can't wait anymore quot google launch major new social network called circle quot mention link google circle sxsw ,0.0773989898989899,0.34040404040404043,0.0,1.0,0.0,0.0,0.0,-0.6,-1.0,-1.0,-0.030000000000000006,-1.0,0.09650000000000002,-0.29861111116666667,1.1514607000000001
5598,"['rt', 'mention', ""can't"", 'wait', 'see', 'internet', 'implode', 'austin', 'friday', 'everyone', 'stops', 'normal', 'activity', 'order', 'ipad2', 'sxsw']",iPad,1,rt mention can't wait see internet implode austin friday everyone stop normal activity order ipad2 sxsw ,0.15,0.6499999999999999,0.128,0.872,0.0,-0.296,-1.0,0.0,-1.0,-1.0,-0.5625,-1.0,-0.12672727272727274,-0.23750000000000002,-0.238729641
5599,"['rt', 'mention', 'catch', 'charles', 'chen', 'mention', 'sxsw', 'amp', 'ask', 'demo', 'chromeos', 'amp', 'android', 'access', 'hint', ""he's"", 'wearing', 'google', 'braille', 'shirt', 'sxsw']",Unknown,3,rt mention catch charles chen mention sxsw amp ask demo chromeos amp android access hint he's wearing google braille shirt sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.10355555555555555,0.18303571428571427,0.0
5600,"['rt', 'mention', 'catch', 'talk', 'text-to-speech', 'android', 'amp', 'chrome', 'mention', 'league', 'extraordinary', 'hackers', 'link', 'sxsw']",Unknown,3,rt mention catch talk text-to-speech android amp chrome mention league extraordinary hacker link sxsw ,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4666666666666666,0.0,0.04662500000000001,-0.0234375,0.8532450690000001
5601,"['rt', 'mention', 'catch', 'talk', 'text-to-speech', 'android', 'amp', 'chrome', 'league', 'extraordinary', 'hackers', 'link', 'sxsw']",Unknown,3,rt mention catch talk text-to-speech android amp chrome league extraordinary hacker link sxsw ,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4666666666666666,0.0,0.03571428571428572,-0.0234375,0.8532450690000001
5602,"['rt', 'mention', 'celebrate', 'beauty', 'web', 'mention', 'msft', 'ie9', 'launch', 'amp', 'play', 'new', 'html5', 'game', 'win', 'ipad2', 'link', 'sxsw']",Unknown,3,rt mention celebrate beauty web mention msft ie9 launch amp play new html5 game win ipad2 link sxsw ,0.1787878787878788,0.41818181818181815,0.0,0.505,0.495,0.9287,1.0,1.0,0.0,1.0,0.44000000000000006,1.0,0.23845454545454547,-0.0270833334,1.8524373975000001
